,name,gender,join-year,join-month,department,job,job-name,company
2922,马梅,女,2018,9,测试,黑盒测试,中级黑盒测试,时空盒数字传媒有限公司
2923,季洁,男,2013,6,设计,插画,高级插画,襄樊地球村网络有限公司
2924,黄秀云,男,2016,2,运营,传统运营,初级传统运营,思优科技有限公司
2925,刘秀荣,男,2016,11,财务,会计,高级会计,南康科技有限公司
2926,杜平,女,2012,2,运维,服务器管理,中级服务器管理,思优网络有限公司
2927,李阳,女,2014,12,管理,技术领导,高级技术领导,鸿睿思博传媒有限公司
2928,杨建平,男,2003,3,测试,黑盒测试,特聘黑盒测试,易动力传媒有限公司
2929,黄荣,男,2012,7,运维,服务器管理,中级服务器管理,图龙信息信息有限公司
2930,谷小红,女,2016,3,运维,数据库运维,中级数据库运维,四通网络有限公司
2931,李平,男,2007,5,运营,传统运营,初级传统运营,恩悌网络有限公司
2932,郭强,男,2007,9,测试,黑盒测试,中级黑盒测试,华远软件科技有限公司
2933,孙利,男,2017,10,运维,服务器管理,中级服务器管理,诺依曼软件传媒有限公司
2934,何帆,男,2012,9,测试,白盒测试,初级白盒测试,开发区世创网络有限公司
2935,刘磊,男,2001,8,运维,服务器管理,高级服务器管理,维涛传媒有限公司
2936,梁萍,男,2013,5,运营,新媒体运营,中级新媒体运营,恩悌信息有限公司
2937,颜丽,男,2015,3,管理,技术领导,高级技术领导,艾提科信网络有限公司
2938,唐峰,女,2014,9,设计,原画,初级原画,七喜科技有限公司
2939,钟龙,女,2009,2,设计,插画,中级插画,昊嘉信息有限公司
2940,张冬梅,男,2017,9,财务,出纳,中级出纳,佳禾信息有限公司
2941,刘萍,女,2015,11,财务,出纳,初级出纳,商软冠联网络有限公司
2942,郭宁,男,2009,10,运营,传统运营,中级传统运营,思优网络有限公司
2943,朱浩,女,2005,4,测试,白盒测试,中级白盒测试,毕博诚传媒有限公司
2944,李金凤,女,2016,1,财务,会计,高级会计,济南亿次元传媒有限公司
2945,徐桂英,女,2006,12,财务,会计,高级会计,创联世纪信息有限公司
2946,郑霞,男,2003,3,财务,出纳,高级出纳,天开信息有限公司
2947,谭坤,男,2012,7,财务,出纳,特聘出纳,凌颖信息传媒有限公司
2948,杨琳,男,2016,3,财务,出纳,初级出纳,华泰通安传媒有限公司
2949,谷建平,男,2011,6,财务,会计,初级会计,和泰传媒有限公司
2950,卓鑫,男,2012,7,管理,公司领导,中级公司领导,四通传媒有限公司
2951,许超,男,2012,9,测试,黑盒测试,特聘黑盒测试,时刻信息有限公司
2952,何桂珍,女,2016,11,测试,黑盒测试,中级黑盒测试,新宇龙信息网络有限公司
2953,刘刚,男,2012,12,测试,黑盒测试,初级黑盒测试,佳禾科技有限公司
2954,王冬梅,女,2017,4,管理,公司领导,特聘公司领导,盟新科技有限公司
2955,殷萍,男,2015,8,开发,前端开发,特聘前端开发,恩悌传媒有限公司
2956,李坤,男,2010,11,设计,原画,初级原画,彩虹科技有限公司
2957,徐玉华,男,2013,1,设计,插画,高级插画,天开传媒有限公司
2958,黄秀芳,女,2017,3,设计,插画,中级插画,黄石金承传媒有限公司
2959,陈宇,男,2007,12,开发,前端开发,高级前端开发,诺依曼软件信息有限公司
2960,魏春梅,女,2004,9,设计,原画,特聘原画,南康科技有限公司
2961,郑秀英,男,2008,11,运维,服务器管理,初级服务器管理,联软网络有限公司
2962,林东,男,2005,12,管理,公司领导,特聘公司领导,菊风公司信息有限公司
2963,杨桂香,男,2002,7,运营,新媒体运营,特聘新媒体运营,盟新信息有限公司
2964,黄荣,女,2017,8,运营,传统运营,初级传统运营,通际名联科技有限公司
2965,刘丹丹,女,2016,8,运维,数据库运维,中级数据库运维,襄樊地球村信息有限公司
2966,刘军,男,2007,8,开发,后端开发,中级后端开发,浙大万朋科技有限公司
2967,刘健,女,2005,10,测试,黑盒测试,高级黑盒测试,数字100信息有限公司
2968,郑芳,女,2001,1,开发,前端开发,特聘前端开发,中建创业信息有限公司
2969,温军,女,2018,3,运维,数据库运维,中级数据库运维,群英网络有限公司
2970,张鑫,女,2002,11,财务,会计,中级会计,泰麒麟传媒有限公司
2971,刘旭,男,2018,3,财务,出纳,初级出纳,超艺信息有限公司
2972,刘鹏,男,2009,6,管理,技术领导,高级技术领导,方正科技网络有限公司
2973,陈凯,女,2001,11,设计,插画,初级插画,国讯传媒有限公司
2974,黄秀华,女,2001,2,运维,数据库运维,特聘数据库运维,富罳传媒有限公司
2975,林红梅,女,2012,9,财务,会计,特聘会计,良诺信息有限公司
2976,王红霞,女,2004,3,设计,插画,高级插画,MBP软件科技有限公司
2977,岳彬,女,2017,1,财务,出纳,中级出纳,恩悌信息有限公司
2978,赵浩,女,2005,4,运维,数据库运维,中级数据库运维,数字100传媒有限公司
2979,徐雷,男,2003,12,测试,白盒测试,高级白盒测试,方正科技传媒有限公司
2980,赵凯,男,2018,12,开发,后端开发,特聘后端开发,天开信息有限公司
2981,史刚,女,2017,11,运营,新媒体运营,特聘新媒体运营,海创传媒有限公司
2982,何瑜,男,2012,2,开发,后端开发,高级后端开发,新格林耐特网络有限公司
2983,农春梅,女,2014,1,管理,技术领导,高级技术领导,飞利信网络有限公司
2984,石春梅,女,2013,9,设计,插画,初级插画,飞利信网络有限公司
2985,胡淑英,男,2006,3,财务,会计,特聘会计,精芯科技有限公司
2986,田秀芳,女,2008,2,开发,后端开发,特聘后端开发,毕博诚科技有限公司
2987,张燕,女,2019,1,开发,后端开发,中级后端开发,良诺科技有限公司
2988,苏辉,女,2006,8,设计,插画,特聘插画,菊风公司传媒有限公司
2989,王秀英,女,2009,11,测试,黑盒测试,中级黑盒测试,太极传媒有限公司
2990,陈凤兰,女,2004,2,运维,数据库运维,高级数据库运维,思优网络有限公司
2991,郑桂英,女,2014,5,财务,出纳,高级出纳,佳禾科技有限公司
2992,黄慧,男,2009,11,管理,技术领导,初级技术领导,恩悌科技有限公司
2993,张英,女,2012,4,管理,公司领导,高级公司领导,趋势网络有限公司
2994,刘岩,男,2015,3,测试,黑盒测试,初级黑盒测试,戴硕电子科技有限公司
2995,郭秀云,女,2019,12,运营,传统运营,特聘传统运营,晖来计算机传媒有限公司
2996,张鑫,女,2002,9,开发,后端开发,高级后端开发,信诚致远传媒有限公司
2997,段鹏,男,2012,5,开发,后端开发,高级后端开发,创亿传媒有限公司
2998,李金凤,男,2013,4,设计,原画,特聘原画,四通网络有限公司
2999,李鹏,女,2007,6,设计,插画,高级插画,泰麒麟科技有限公司
3000,段丽华,男,2001,11,运维,服务器管理,特聘服务器管理,华远软件传媒有限公司
3001,何阳,女,2006,4,运营,新媒体运营,特聘新媒体运营,开发区世创科技有限公司
3002,吴洋,男,2006,9,设计,原画,高级原画,联软科技有限公司
3003,刘金凤,女,2010,8,开发,后端开发,高级后端开发,通际名联科技有限公司
3004,田涛,女,2010,8,开发,后端开发,中级后端开发,盟新科技有限公司
3005,张柳,男,2010,2,设计,原画,特聘原画,快讯信息有限公司
3006,王波,女,2010,7,运维,服务器管理,高级服务器管理,易动力信息有限公司
3007,李琳,女,2017,10,运维,服务器管理,初级服务器管理,图龙信息信息有限公司
3008,陈想,男,2004,4,测试,黑盒测试,中级黑盒测试,良诺传媒有限公司
3009,刘莹,男,2003,4,管理,公司领导,初级公司领导,超艺信息有限公司
3010,冯凤英,男,2018,3,财务,会计,特聘会计,和泰信息有限公司
3011,张凤兰,女,2013,7,运营,传统运营,初级传统运营,通际名联信息有限公司
3012,刘东,女,2011,8,运营,传统运营,高级传统运营,黄石金承信息有限公司
3013,吴成,女,2009,1,运维,数据库运维,初级数据库运维,良诺传媒有限公司
3014,熊桂香,女,2015,6,运维,服务器管理,初级服务器管理,浙大万朋科技有限公司
3015,邱玉珍,男,2004,10,财务,会计,初级会计,时刻科技有限公司
3016,王玉兰,男,2017,7,财务,会计,初级会计,泰麒麟网络有限公司
3017,胡红梅,男,2009,5,运营,新媒体运营,高级新媒体运营,中建创业科技有限公司
3018,李畅,男,2003,6,设计,原画,初级原画,信诚致远网络有限公司
3019,李荣,女,2013,6,运维,服务器管理,高级服务器管理,中建创业科技有限公司
3020,杜淑珍,男,2003,9,管理,公司领导,中级公司领导,国讯传媒有限公司
3021,杨荣,男,2011,11,设计,原画,高级原画,商软冠联网络有限公司
3022,杨金凤,男,2013,2,开发,后端开发,中级后端开发,毕博诚传媒有限公司
3023,吕琳,男,2005,3,开发,平台开发,高级平台开发,信诚致远信息有限公司
3024,梁宇,男,2010,4,测试,黑盒测试,中级黑盒测试,同兴万点科技有限公司
3025,李琳,男,2017,12,设计,插画,初级插画,立信电子信息有限公司
3026,聂洁,女,2008,1,开发,平台开发,中级平台开发,浦华众城科技有限公司
3027,孔磊,男,2001,1,设计,插画,初级插画,浦华众城信息有限公司
3028,关敏,女,2007,11,运营,新媒体运营,中级新媒体运营,时刻信息有限公司
3029,赵红梅,女,2001,9,管理,公司领导,高级公司领导,艾提科信科技有限公司
3030,吴凯,男,2016,2,运维,数据库运维,中级数据库运维,七喜信息有限公司
3031,马红,男,2011,9,管理,技术领导,高级技术领导,七喜科技有限公司
3032,龙玉英,女,2017,1,财务,会计,初级会计,盟新信息有限公司
3033,王婷,男,2008,8,测试,黑盒测试,中级黑盒测试,雨林木风计算机科技有限公司
3034,张成,男,2003,3,设计,插画,初级插画,合联电子网络有限公司
3035,陆璐,男,2015,6,开发,前端开发,特聘前端开发,飞利信信息有限公司
3036,朱雷,女,2001,11,财务,会计,特聘会计,同兴万点网络有限公司
3037,许杨,男,2012,11,运营,传统运营,高级传统运营,易动力信息有限公司
3038,白佳,男,2005,11,财务,会计,高级会计,浙大万朋网络有限公司
3039,张鑫,女,2001,4,财务,出纳,特聘出纳,七喜网络有限公司
3040,王红,男,2007,12,运维,数据库运维,特聘数据库运维,易动力传媒有限公司
3041,吴畅,女,2016,3,设计,原画,中级原画,菊风公司科技有限公司
3042,董宇,女,2003,10,运维,服务器管理,高级服务器管理,浙大万朋网络有限公司
3043,范凤兰,女,2004,8,设计,插画,初级插画,图龙信息网络有限公司
3044,李浩,男,2016,11,运维,服务器管理,特聘服务器管理,立信电子网络有限公司
3045,李琳,男,2016,9,设计,原画,初级原画,网新恒天网络有限公司
3046,王楠,女,2019,2,测试,白盒测试,特聘白盒测试,凌颖信息科技有限公司
3047,刘桂英,女,2014,5,开发,平台开发,初级平台开发,泰麒麟科技有限公司
3048,王利,男,2009,1,测试,黑盒测试,初级黑盒测试,凌云传媒有限公司
3049,周梅,女,2015,11,运营,新媒体运营,高级新媒体运营,雨林木风计算机网络有限公司
3050,许丽,男,2016,10,运维,数据库运维,中级数据库运维,九方科技有限公司
3051,卢秀芳,女,2007,4,设计,插画,初级插画,迪摩科技有限公司
3052,刘璐,男,2005,3,管理,公司领导,初级公司领导,时空盒数字传媒有限公司
3053,陶建,男,2012,6,运维,服务器管理,初级服务器管理,雨林木风计算机网络有限公司
3054,牟慧,女,2016,6,设计,原画,初级原画,兰金电子信息有限公司
3055,李兵,男,2005,6,设计,插画,特聘插画,黄石金承信息有限公司
3056,戴芳,女,2008,5,运维,数据库运维,初级数据库运维,思优传媒有限公司
3057,马秀珍,女,2019,2,开发,后端开发,特聘后端开发,鑫博腾飞信息有限公司
3058,管岩,男,2012,7,运维,数据库运维,特聘数据库运维,菊风公司信息有限公司
3059,王淑兰,男,2004,6,运营,新媒体运营,特聘新媒体运营,戴硕电子网络有限公司
3060,翟丽娟,女,2016,3,测试,黑盒测试,中级黑盒测试,维涛传媒有限公司
3061,丁玉兰,男,2019,6,运维,数据库运维,初级数据库运维,昊嘉信息有限公司
3062,刘兵,男,2002,12,运营,新媒体运营,中级新媒体运营,创汇网络有限公司
3063,缪秀荣,女,2007,11,管理,技术领导,中级技术领导,海创信息有限公司
3064,曾辉,女,2002,6,设计,插画,特聘插画,时刻网络有限公司
3065,李超,男,2007,9,运维,数据库运维,中级数据库运维,海创网络有限公司
3066,丁凤兰,女,2010,1,运维,服务器管理,高级服务器管理,开发区世创网络有限公司
3067,许桂花,女,2002,11,财务,会计,高级会计,思优网络有限公司
3068,王淑英,女,2014,7,运维,服务器管理,特聘服务器管理,九方科技有限公司
3069,李宁,女,2013,2,运营,传统运营,特聘传统运营,海创科技有限公司
3070,沙冬梅,男,2006,2,财务,会计,中级会计,凌云科技有限公司
3071,李林,男,2008,10,运营,新媒体运营,高级新媒体运营,华远软件信息有限公司
3072,李小红,男,2019,10,设计,插画,初级插画,凌颖信息科技有限公司
3073,鞠梅,男,2009,3,开发,平台开发,中级平台开发,晖来计算机网络有限公司
3074,冯帆,男,2015,7,运维,数据库运维,中级数据库运维,商软冠联科技有限公司
3075,陈军,女,2012,10,管理,公司领导,中级公司领导,艾提科信传媒有限公司
3076,李鹏,男,2013,5,开发,后端开发,初级后端开发,惠派国际公司科技有限公司
3077,陈桂荣,男,2011,9,运维,服务器管理,特聘服务器管理,黄石金承科技有限公司
3078,姜云,男,2006,10,设计,原画,中级原画,鸿睿思博传媒有限公司
3079,戚雪梅,男,2006,10,设计,原画,特聘原画,晖来计算机信息有限公司
3080,朱玉英,男,2008,7,管理,技术领导,高级技术领导,良诺科技有限公司
3081,蔡兰英,女,2008,2,测试,白盒测试,初级白盒测试,新格林耐特传媒有限公司
3082,董晨,女,2013,11,管理,公司领导,特聘公司领导,数字100网络有限公司
3083,张红,男,2013,5,运营,新媒体运营,中级新媒体运营,新宇龙信息信息有限公司
